"Área de Ponderação","Cód. UF","UF","Cod_meso","Mesorregião","Cód. Microrregião","Microrregião","Cód_RM","Região Metropolitana","Cód. Município","Município","Domicílios particulares permanentes-DPP","DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário","DPP com lixo coletado em caçamba de serviço de limpeza","DPP com lixo queimado na propriedade","DPP com lixo enterrado na propriedade","DPP com lixo jogado em terreno baldio ou logradouro","DPP com lixo jogado em rio, lago ou mar","DPP SEM energia elétrica","DPP do tipo casa próprios e em aquisição","DPP do tipo casa alugados","DPP do tipo casa cedidos por empregador","DPP com outra forma de destino do lixo e outra forma de abastecimento de água","Moradores em DPP próprios e em aquisição","Moradores em DPP alugados","Moradores em DPP cedidos por empregador","Moradores em DPP com outra condição de ocupação (não são próprios, alugados, nem cedidos)","Moradores em DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário","Moradores em DPP SEM energia elétrica","Pessoas responsáveis, do sexo feminino","Pessoas responsáveis, do sexo masculino","Pessoas Residentes","Pessoas Residentes e cor ou raça - branca","Pessoas Residentes e cor ou raça - preta","Pessoas Residentes e cor ou raça - amarela","Pessoas Residentes e cor ou raça - parda","Pessoas Residentes e cor ou raça - indígena","Pessoas residentes em  DPP","Responsáveis pelos domicílios particulares","Cônjuges ou companheiros(as) em domi. partic.","Filhos(as) do responsável e do cônjuge em domi. partic.","Filhos(as) somente do responsável em domi. partic.","Enteados(as) em domi. partic.","Genros ou noras em domi. partic.","Pais, mães, padrastos ou madrastas em domi. partic.","Sogros (as) em domi. partic.","Netos(as) em domi. partic.","Bisnetos(as) em domi. partic.","Irmãos ou irmãs em domi. partic.","Avôs ou avós em domi. partic.","Outros parentes em domi. partic.","Agregados(as) em  domi. partic.","Conviventes em domi. partic.","Total de domicílios particulares improvisados","Total do rendimento nominal mensal dos domi. partic.","Total do rendimento nominal mensal dos domi. partic. improvisados","Domicílios particulares sem rendimento nominal mensal domiciliar per capita","DPP alugados – Não existe iluminação pública","DPP alugados – Não existe pavimentação","DPP próprios – Existe esgoto a céu aberto","DPP alugados – Existe esgoto a céu aberto","DPP que não tinham banheiro ou sanitário – Não existe iluminação pública","DPP que não tinham banheiro ou sanitário – Não existe pavimentação","DPP que não tinham banheiro ou sanitário – Não existe calçada","DPP que não tinham banheiro ou sanitário – Não existe meio-fio/guia","DPP que não tinham banheiro ou sanitário – Não existe bueiro/boca-de-lobo","DPP que não tinham banheiro ou sanitário – Não existe rampa para cadeirante","DPP que não tinham banheiro ou sanitário – Não existe arborização","DPP que não tinham banheiro ou sanitário – Existe esgoto a céu aberto","DPP que não tinham banheiro ou sanitário – Existe lixo acumulado nos logradouros","DPP com moradia adequada – Existe identificação do logradouro","DPP com moradia adequada – Não existe identificação do logradouro","DPP com moradia semi-adequada – Existe identificação do logradouro","DPP com moradia semi-adequada – Não existe identificação do logradouro","DPP com moradia inadequada –  Existe identificação do logradouro","DPP com moradia inadequada – Não existe identificação do logradouro","Moradia Adequada_V202eV203","Moradia Semi-Adequada_V204eV205","Moradia Inadequada_V206eV207","DOMICILIOS PRECARIOS","COABITACAO","ONUS EXCESSIVO","ADENSAMENTO","DEFICIT TOTAL"
"3550308005234","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13100","4","234","0","1","0","1","7","294","2079","27","0","6813","8175","101","1276","14","19","5665","7436","43059","23134","3284","685","15900","56","43034","13101","8234","10292","5314","606","432","746","155","1738","52","1024","31","934","106","237","1","34216428","100","651","40","104","383","90","0","0","0","0","4","4","0","0","0","10473","143","373","6","0","0","10616","379","0","51","873","563","241","1727"
"3550308005235","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11409","3","651","0","0","1","0","9","247","2310","22","1","3768","8217","91","168","8","30","5418","5997","38054","20977","2750","904","13339","84","38025","11415","6910","8382","4598","434","407","1260","153","1534","35","1343","58","1201","75","198","6","27684824","11840","616","48","7","361","108","1","1","1","1","2","2","1","0","1","9451","362","639","132","1","0","9813","771","1","90","691","471","166","1419"
"3550308005236","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12022","5","1146","0","0","0","11","2","245","2765","32","0","2478","9632","106","55","10","6","5112","6913","41359","19226","3415","399","18269","37","41316","12024","7755","10124","5242","509","418","566","115","1706","40","1016","31","1361","75","330","5","23371761","7030","543","137","27","259","167","0","0","0","0","1","4","1","0","0","8212","794","1126","144","0","0","9006","1270","0","148","894","612","281","1935"
"3550308005237","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","16605","4","844","0","0","182","0","5","150","2655","30","21","6619","10595","139","483","16","18","7834","8775","53366","28104","4014","580","20604","57","53347","16609","10678","12920","5881","623","319","1271","160","1537","48","1492","55","1320","57","359","5","47861333","5350","951","68","27","196","53","0","0","1","1","3","4","1","0","0","12478","387","763","98","0","0","12865","861","0","47","951","711","262","1972"
"3550308005238","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11422","2","308","0","0","1","0","1","217","1741","74","0","5673","7058","308","124","8","1","5308","6118","37967","20491","3276","859","13312","29","37843","11426","7092","9074","4446","403","427","862","132","1484","35","1106","55","983","88","215","4","35853046","5610","624","34","14","699","317","0","0","0","0","0","1","0","0","0","9613","482","348","3","0","0","10095","351","0","26","968","484","128","1606"
"3550308005239","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8474","3","1229","0","0","0","0","53","226","1620","34","0","3929","5589","120","259","10","158","3792","4687","29768","14777","2515","508","11933","35","29048","8478","5427","7352","3643","325","269","492","76","1187","12","792","23","738","87","129","4","19393934","3950","589","45","24","1705","188","0","0","0","0","0","1","1","0","0","7411","447","150","49","0","0","7858","199","0","146","692","389","156","1384"
"3550308005240","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9969","3","545","1","0","0","0","1","255","2043","55","0","5192","7440","197","45","10","3","4682","5290","32429","16462","3033","374","12547","13","32375","9972","6091","7108","4526","385","291","708","120","1212","12","910","25","804","59","145","3","23924400","2000","469","12","8","39","0","0","0","0","0","0","2","0","0","0","8903","61","237","0","0","0","8964","237","0","55","504","532","237","1329"
"3550308005241","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","7918","4","113","19","0","1","0","1","61","2031","82","13","219","6228","286","126","9","1","2968","4955","26659","13992","1506","134","11005","17","26641","7923","5672","7622","2464","354","266","314","116","799","17","489","6","459","45","101","6","16301077","5100","261","1","13","308","67","0","0","0","0","0","1","0","0","0","6661","580","213","46","0","0","7241","259","0","50","433","361","226","1070"
"3550308005242","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10489","7","63","9","0","3","0","7","119","1763","40","0","5227","6009","159","478","28","23","4121","6371","35709","19733","2762","185","12954","55","35668","10489","7020","9337","4140","486","396","562","134","1439","30","690","30","707","65","134","4","18818297","3050","775","8","32","406","105","0","0","0","0","0","3","3","0","0","8860","284","1058","168","0","0","9144","1226","0","44","844","450","251","1589"
"3550308005243","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11892","11","939","7","0","70","0","16","129","2227","52","33","500","7331","194","1222","31","52","4610","7287","42821","19784","3352","404","19208","73","42812","11897","8001","11505","4859","547","470","709","140","1773","38","1195","40","1242","80","279","5","18492782","15500","1181","59","328","1001","251","0","2","4","1","3","7","2","2","0","7798","2325","528","191","0","0","10123","719","0","84","773","455","309","1621"
"3550308005244","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8370","2","1","0","0","0","2","4","142","1523","16","52","558","5313","51","41","2","13","3417","4960","29564","14235","1678","172","13423","18","29487","8371","5519","7785","3460","448","292","532","116","1283","35","716","28","758","40","112","10","14343135","10225","699","16","107","190","15","0","0","0","0","1","1","0","0","0","5908","281","611","900","1","51","6189","1511","52","15","840","425","245","1526"
"3550308005245","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","7324","4","7","0","0","0","0","4","25","1350","12","0","133","4713","38","283","24","14","3668","3661","26244","12107","1731","119","12254","33","26236","7329","4713","6848","3032","256","275","747","92","1173","33","896","30","620","73","118","5","9673485","5331","734","8","204","187","42","0","0","0","0","3","3","1","0","0","5498","1370","125","210","0","0","6868","335","0","0","598","281","73","952"
"3550308005246","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9566","5","55","0","0","0","0","13","73","1823","21","0","1426","6275","76","515","17","54","4510","5057","33318","14845","2187","173","16091","22","33314","9567","5917","7910","4337","354","376","853","96","1779","40","1028","34","838","79","107","1","15604314","3500","673","0","2","2","1","0","0","0","0","1","5","3","0","0","9216","164","179","2","0","0","9380","181","0","0","786","464","265","1515"
"3550308005247","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8338","2","74","2","0","0","4","17","86","1341","28","0","1815","5119","116","157","8","46","3926","4413","29159","12007","2848","150","14124","15","29135","8338","5364","7343","3861","357","262","600","69","1232","47","788","26","679","36","116","4","11232886","2010","804","17","53","850","188","0","0","0","0","2","2","1","0","1","6657","663","562","109","0","0","7320","671","0","0","573","245","162","980"
"3550308005248","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14119","9","178","0","0","4","6","5","330","2689","32","4","1257","8958","103","805","25","17","6125","7997","48915","22417","3818","412","22243","25","48899","14122","9086","12510","6347","698","533","747","148","2457","64","1007","38","937","80","125","3","23090812","1500","797","20","28","259","40","1","1","1","1","6","9","3","0","0","12188","791","460","181","0","4","12979","641","4","43","917","620","255","1835"
"3550308005249","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13442","10","592","2","0","0","4","12","237","2634","36","1","2577","8805","141","235","22","38","6196","7254","44492","22664","3378","434","17972","42","44456","13449","8309","10360","5744","464","431","1027","166","1912","57","1269","53","947","96","160","7","25238393","3060","749","17","4","201","42","0","0","0","0","2","5","1","0","0","11969","334","613","118","1","0","12303","731","1","26","1095","739","216","2076"
"3550308005250","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8431","5","285","1","0","0","9","8","548","1294","54","4","2636","4587","189","785","11","34","3912","4520","29750","13693","2234","143","13669","11","29705","8432","5469","7612","3796","406","315","679","77","1388","42","691","39","644","41","74","1","13730148","1000","606","14","3","395","103","1","1","1","1","2","3","2","1","0","6789","380","498","298","0","4","7169","796","4","19","730","291","113","1153"
"3550308005251","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12755","8","233","0","1","15","18","9","174","2508","44","5","761","8451","144","443","32","36","5207","7552","44469","19054","3782","240","21341","52","44459","12759","8374","11838","5695","631","405","632","104","1879","47","930","30","946","57","140","4","18471916","3620","1239","19","19","448","123","0","0","0","0","1","4","0","0","0","10711","449","557","311","2","3","11160","868","5","543","1083","688","207","2521"
"3550308005252","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14388","9","679","3","0","1","4","10","456","2377","55","0","5340","7926","190","455","18","20","6025","8374","49773","21424","4181","217","23928","23","49737","14399","9391","13058","6612","794","439","720","122","2110","75","946","23","866","46","154","11","20269354","5020","959","62","11","102","31","0","1","2","2","2","9","3","0","0","11224","1868","507","453","0","0","13092","960","0","0","1063","330","512","1905"
"3550308005253","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14979","8","288","0","0","0","4","18","369","2867","60","0","2634","10119","225","810","32","41","6793","8199","50365","27563","3053","609","19106","34","50243","14991","9606","12118","6468","609","443","1108","163","2071","48","1175","57","1126","91","185","12","31631460","5570","734","10","4","128","57","0","0","0","0","5","8","2","0","0","13185","948","751","73","0","0","14133","824","0","36","1217","466","483","2201"
"3550308005254","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11944","6","247","0","0","2","2","13","977","1230","20","1","14683","4453","60","245","19","59","5428","6518","42599","17806","4137","243","20353","60","42578","11946","7941","10664","6083","622","425","757","150","1892","36","915","37","920","48","129","2","16026179","1410","954","11","6","261","24","0","0","0","0","1","2","1","0","0","10164","964","317","87","0","0","11128","404","0","34","1094","243","112","1484"
"3550308005255","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8551","7","421","0","0","0","0","5","805","1009","16","1","10025","3640","62","283","20","24","3836","4719","30713","13004","3089","148","14424","44","30701","8555","5594","7990","4198","467","341","548","63","1402","21","705","21","650","58","74","4","10811193","3910","563","11","7","206","69","0","0","0","0","0","3","2","2","2","7204","209","339","14","1","0","7413","353","1","75","739","187","120","1121"
"3550308005256","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9196","6","244","2","0","2","1","12","114","1125","13","0","7617","4185","66","191","15","47","4301","4895","32051","13540","2873","125","15486","27","32051","9196","5919","8068","4713","513","289","517","92","1324","25","652","17","607","22","88","0","13149720","0","607","13","50","459","111","0","0","0","0","3","4","2","0","0","7714","288","731","41","0","0","8002","772","0","307","673","292","149","1421"
"3550308005257","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8694","7","258","0","0","0","0","5","45","1555","34","0","2712","5041","121","123","23","24","3818","4878","29886","13771","2855","154","13082","24","29883","8696","5553","7546","3821","381","254","708","78","1207","21","844","20","599","66","87","2","12706277","500","749","11","12","146","21","1","0","1","1","4","7","2","1","0","7826","545","196","123","0","0","8371","319","0","0","654","436","176","1266"
"3550308005258","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8475","7","372","2","0","1","5","10","193","1098","23","66","2388","3812","98","2086","19","38","4151","4324","30247","12990","3027","143","14046","11","30247","8475","5554","8079","4282","407","282","477","81","1242","47","629","18","551","54","68","0","11806708","0","551","23","31","323","59","4","4","4","4","6","7","4","0","1","6287","919","527","332","0","66","7206","859","66","95","768","184","53","1100"
"3550308005259","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15980","23","812","0","0","3","4","20","338","2224","38","5","4653","7483","124","2040","66","73","6878","9109","56989","23481","5225","197","28026","60","56976","15987","10649","14876","6991","979","595","1198","164","2411","57","1513","62","1194","74","226","7","22648374","4971","963","43","83","826","159","0","0","3","3","18","22","5","1","0","12424","1180","1729","446","0","5","13604","2175","5","45","1384","494","311","2234"
"3550308005260","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13504","20","80","3","0","0","10","9","100","2524","47","7","737","8465","168","1452","54","27","5748","7763","47390","20938","3594","212","22519","127","47369","13511","8926","12826","5379","642","459","996","153","1929","52","1223","33","992","50","215","7","20664882","5940","977","45","32","264","51","2","0","2","2","10","20","5","0","0","11262","601","1509","76","7","0","11863","1585","7","22","1051","567","370","2010"
"3550308005261","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11288","1","740","1","0","0","0","2","194","997","10","0","4464","5725","44","191","3","11","5104","6186","36815","20257","3796","288","12454","20","36799","11290","6944","8166","4883","449","391","755","121","1918","53","812","31","776","82","143","2","23310567","2510","665","13","33","106","39","0","0","0","0","1","1","0","0","0","9665","543","65","29","1","0","10208","94","1","16","1083","391","90","1580"
"3550308005262","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8189","0","378","0","0","0","0","2","39","790","6","0","3797","3209","17","146","0","5","4219","3971","27341","13693","2890","138","10589","31","27335","8190","4865","5887","3602","357","319","808","84","1390","47","828","52","777","44","78","1","15061697","1430","418","0","1","0","0","0","0","0","0","0","0","0","0","0","7817","264","35","0","0","0","8081","35","0","24","917","314","80","1336"
"3550308005263","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8345","0","299","1","0","0","0","3","52","167","5","0","5392","3072","45","123","0","5","3802","4543","25828","14914","2624","162","8032","15","25744","8344","4953","5470","3375","309","208","476","76","1343","40","538","21","492","26","75","1","18930729","1010","251","2","4","74","29","0","0","0","0","0","0","0","0","0","7962","190","81","0","0","0","8152","81","0","21","713","202","0","936"
"3550308005264","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9298","4","208","0","0","0","1","4","161","2116","30","0","1633","7393","111","237","6","19","3996","5310","31205","15588","2774","171","12649","23","31181","9306","5874","7741","4107","517","285","474","94","1270","27","639","26","596","28","195","8","16904486","6400","470","9","24","170","30","0","0","0","0","1","3","2","0","0","7776","263","1169","60","0","0","8039","1229","0","43","610","359","374","1386"
"3550308005265","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8274","2","156","0","0","0","5","16","163","1565","40","114","1433","5361","165","495","2","60","3653","4624","28095","13866","2426","113","11683","7","28032","8276","5273","7042","3707","357","255","511","96","1079","26","642","39","615","27","64","2","14503418","20","647","15","32","147","19","0","0","0","0","2","2","0","0","2","6547","431","796","327","0","111","6978","1123","111","53","563","327","100","1043"
"3550308005266","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12970","18","344","85","3","25","2","13","417","1667","35","112","4773","6530","143","790","47","39","5459","7515","44668","20447","4791","194","19207","29","44603","12974","8347","11682","5957","570","422","637","108","1813","39","908","26","883","47","170","4","22134703","3050","692","20","62","637","82","13","13","13","13","17","18","15","0","7","10034","1338","929","238","2","102","11372","1167","104","70","864","465","320","1719"
"3550308005267","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8207","3","885","27","10","50","0","2","249","458","59","54","13213","2073","241","1956","11","7","4040","4168","27973","12608","2637","214","12490","24","27960","8208","5246","7104","3750","467","219","638","68","872","17","686","27","537","40","82","1","11267540","510","504","56","67","391","61","1","1","1","1","1","1","0","0","0","5949","471","544","791","38","1","6420","1335","39","191","531","108","26","857"
"3550308005268","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12175","10","251","3","0","10","11","10","771","834","31","0","16667","3731","127","706","32","31","6126","6052","42877","18837","4839","156","19021","24","42873","12178","7608","10390","5958","594","363","1130","122","1841","49","1394","45","972","73","132","3","15992950","2500","1146","33","42","376","51","1","1","3","3","8","10","4","1","0","10078","506","643","361","0","0","10584","1004","0","116","1023","137","137","1413"
"3550308005269","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8500","6","654","1","0","2","0","8","1067","547","13","3","10630","2479","42","2417","16","35","4363","4138","29765","14003","3279","117","12350","16","29764","8501","5249","7245","4096","475","314","728","74","1431","39","750","27","691","46","98","1","13031299","700","545","21","8","113","10","3","3","3","3","4","6","0","3","3","7494","583","123","115","1","2","8077","238","3","89","651","137","91","968"
"3550308005270","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10506","9","1178","90","0","6","0","13","1082","942","68","22","8637","4037","224","2370","40","44","4894","5613","38284","15274","4131","198","18646","35","38283","10507","6957","10290","4862","595","376","791","100","1561","42","1041","34","882","83","159","1","14063081","256","793","72","198","826","103","1","1","1","1","1","2","0","0","0","5819","2580","188","591","0","0","8399","779","0","82","883","187","94","1245"
"3550308005271","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8497","5","767","0","0","18","6","11","712","354","10","0","13423","1887","40","2349","18","43","4254","4243","30384","12349","4616","117","13259","43","30384","8497","5272","7331","4675","544","307","476","86","1592","34","707","14","686","55","96","0","11855673","0","547","18","53","401","43","0","0","0","0","0","5","0","0","0","5945","1435","237","560","0","0","7380","797","0","233","935","122","69","1358"
"3550308005272","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11468","1","635","4","0","3","0","1","318","360","16","7","13523","3455","81","1409","3","4","5588","5895","38613","16751","5986","160","15685","26","38539","11482","6855","9055","5918","684","349","501","85","2004","63","668","20","731","57","129","15","16974052","6949","645","18","14","159","21","0","0","0","0","0","0","0","0","0","9460","1434","115","10","7","0","10894","125","7","107","956","255","16","1334"
"3550308005273","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9446","1","636","0","1","20","1","2","321","340","11","1","22256","2334","39","410","4","5","4349","5100","31013","14319","3686","133","12802","73","31007","9449","5882","7667","4351","508","213","434","58","1097","23","554","13","626","43","89","3","13985128","2900","609","14","20","69","20","1","1","1","1","1","1","0","1","1","8998","163","237","24","1","0","9161","261","1","23","621","180","91","915"
"3550308005274","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8433","3","334","0","0","4","12","3","1219","1768","21","2","4671","5900","56","585","7","10","3810","4625","28798","15082","1642","190","11867","17","28787","8435","5593","7411","3040","357","274","746","91","1088","11","914","28","688","14","93","2","13646118","2200","524","4","25","59","6","0","0","0","0","0","3","0","0","0","7152","322","617","131","2","0","7474","748","2","20","659","400","225","1304"
"3550308005275","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9503","4","69","10","0","7","2","7","584","1618","39","27","2240","5411","135","503","11","16","3605","5899","33442","17173","2144","194","13903","28","33429","9504","6754","9641","3138","479","326","661","112","1159","26","770","21","708","42","87","1","15017146","1400","812","32","32","181","28","1","1","3","1","4","4","1","0","0","7604","799","471","266","2","26","8403","737","28","78","508","423","253","1263"
"3550308005276","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8717","2","150","17","0","70","1","6","386","942","47","3","8174","3405","174","172","3","13","3326","5391","30807","14180","2462","150","13985","30","30807","8717","6243","9023","3232","541","234","451","86","898","14","620","9","610","57","69","0","12374005","0","592","114","119","290","62","0","0","0","1","0","2","0","0","0","3650","3807","556","624","3","0","7457","1180","3","32","433","275","156","895"
"3550308005277","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9744","19","990","1","0","237","27","20","291","994","12","121","5417","3737","49","894","44","60","5016","4729","35896","15485","2709","132","17516","48","35895","9745","6381","9480","4810","376","364","778","87","1560","41","1108","31","918","63","142","1","12416043","510","889","122","174","550","61","10","11","10","11","12","15","15","10","10","6090","2208","485","499","26","2","8298","984","28","532","623","281","258","1695"
"3550308005278","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8339","2","2241","2","2","197","1","8","158","1283","29","9","614","4324","88","1150","6","28","3395","4945","29915","14090","2069","154","13580","22","29907","8340","5924","8613","3019","486","244","598","110","968","18","770","24","708","33","58","1","11594970","650","494","127","289","1143","165","0","0","0","0","0","0","0","0","0","3860","2047","662","1244","0","4","5907","1906","4","55","590","271","108","1025"
"3550308005279","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9016","2","25","2","0","0","1","7","41","1896","10","0","153","6135","28","7","14","18","3589","5428","32088","13264","2537","274","15980","33","32084","9017","6164","8685","3741","474","371","529","91","1238","13","730","17","801","60","141","1","13646532","1500","747","31","189","1473","205","1","2","1","2","1","2","1","1","1","4053","957","2605","234","0","0","5010","2839","0","13","693","425","147","1278"
"3550308005280","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15635","6","1176","4","1","1","1","14","248","2969","45","1","1352","10573","147","700","26","47","6800","8845","54979","25797","5395","253","23417","54","54945","15645","10052","14092","7092","780","554","955","174","2361","47","1427","51","1342","97","250","10","26335238","7227","863","105","102","1398","326","1","1","1","1","4","4","1","2","1","10891","1246","1427","307","0","1","12137","1734","1","58","1355","620","175","2208"
"3550308005281","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","7917","5","392","1","0","89","2","7","81","1433","39","10","344","5098","131","170","15","20","2912","5003","28204","10029","2253","156","15730","11","28169","7912","5470","7482","3817","606","258","264","59","873","12","505","8","606","86","205","0","10130932","0","652","81","605","2648","666","2","1","2","2","2","2","2","2","0","2533","894","2614","781","1","0","3427","3395","1","110","527","315","250","1202"
"3550308005282","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10281","4","274","1","2","0","0","8","83","2046","12","1","333","6767","37","58","13","29","4210","6081","36750","15813","3206","311","17389","23","36660","10289","6839","9220","4875","494","426","697","89","1484","21","1005","29","910","47","252","10","15644083","9480","793","26","45","457","72","3","2","1","3","4","4","4","0","0","7700","948","550","320","2","0","8648","870","2","0","783","478","301","1562"
"3550308005283","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15712","6","724","0","0","2","1","7","169","3978","35","0","679","12171","127","2280","15","23","7003","8709","52696","24833","4317","388","23070","88","52696","15712","9864","12550","6477","691","588","1164","154","2223","38","1376","59","1382","126","266","0","27756304","0","844","90","43","783","132","0","0","1","1","4","4","3","2","0","11077","1288","1487","244","0","0","12365","1731","0","14","1410","982","406","2813"
"3550308005284","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13117","9","858","0","1","3","0","8","90","2306","22","0","2571","8100","84","414","30","30","5317","7802","45641","19920","4058","321","21310","32","45639","13119","8588","11352","5850","678","490","863","122","1957","24","1160","28","1148","93","161","2","23666718","1400","794","57","45","514","81","0","0","0","0","1","9","1","0","2","11114","1009","593","32","0","0","12123","625","0","41","1238","601","226","2106"
"3550308005285","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11595","1","107","1","0","6","0","10","272","2272","54","0","1040","7354","186","285","1","32","4508","7090","41453","16995","3708","457","20242","51","41389","11598","7881","11405","5105","585","427","553","111","1649","33","879","19","961","55","126","3","18238273","2800","613","16","11","64","6","0","0","0","0","0","1","0","0","0","9282","445","676","47","0","0","9727","723","0","53","1168","301","421","1943"
"3550308005286","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9750","11","598","1","0","84","0","4","101","2207","17","0","471","6971","60","734","23","26","4142","5610","33347","15308","2907","242","14882","8","33336","9751","6073","8078","4524","441","383","457","95","1759","46","754","26","719","52","171","1","17712614","500","404","2","5","20","4","1","0","0","0","1","8","2","1","3","6188","365","93","10","0","0","6553","103","0","0","946","437","253","1635"
